pitchfork_id,artist,album,score,link,release_year
5328,Thunder Tillman,Jaguar Mirror,7.7,/reviews/albums/22192-jaguar-mirror/,2016
5329,Cheena,Spend the Night With...,6.9,/reviews/albums/22165-spend-the-night-with/,2016
5330,Nao,For All We Know,7.9,/reviews/albums/22163-for-all-we-know/,2016
5331,Steve Aoki,4OKI,2.5,/reviews/albums/22143-4oki/,2016
5332,Shy Layers,Shy Layers,8.2,/reviews/albums/22183-shy-layers/,2016
5333,Owen,The King of Whys,7.2,/reviews/albums/22178-the-king-of-whys/,2016
5335,Hieroglyphic Being,The Disco’s of Imhotep,8.0,/reviews/albums/22145-the-discos-of-imhotep/,2016
5336,Meshuggah,Meshuggah EP,4.0,/reviews/albums/22142-25-years-of-musical-deviance/,2016
5337,Metronome,Take Down,8.3,/reviews/albums/22184-take-down/,2016
5338,Mary Lattimore||Jeff Zeigler,Music Inspired by Philippe Garrel’s Le Révélateur,6.9,/reviews/albums/22162-music-inspired-by-philippe-garrels-le-revelateur/,2016
5339,Red Hot Chili Peppers,Blood Sugar Sex Magik,7.1,/reviews/albums/22107-blood-sugar-sex-magik/,1991
5340,Nina Simone,In Concert,10.0,/reviews/albums/22159-the-philips-years/,2016
5341,No Joy,Drool Sucker,6.8,/reviews/albums/22194-drool-sucker/,2016
5342,Psalm Zero,Stranger to Violence,6.4,/reviews/albums/22133-stranger-to-violence/,2016
5343,Elza Soares,A Mulher do Fim do Mundo (The Woman at the End of the World),8.4,/reviews/albums/22173-a-mulher-do-fim-do-mundo-the-woman-at-the-end-of-the-world/,2016
5344,William S. Burroughs,Let Me Hang You,5.8,/reviews/albums/22113-let-me-hang-you/,2016
5346,Frankie Reyes,Boleros Valses y Mas,6.8,/reviews/albums/22172-boleros-valses-y-mas/,2016
5347,Jeremih,Late Nights: Europe,7.8,/reviews/albums/22180-late-nights-europe/,2016
5349,Lori McKenna,The Bird & the Rifle,7.6,/reviews/albums/22181-the-bird-the-rifle/,2016
5350,Tristan Perich,Noise Patterns,8.0,/reviews/albums/22130-noise-patterns/,2016
5351,Lil Yachty,Summer Songs 2,6.1,/reviews/albums/22177-summer-songs-2/,2016
5352,Russian Circles,Guidance,7.5,/reviews/albums/22147-guidance/,2016
5353,Florian Kupfer,Unfinished,7.0,/reviews/albums/22175-unfinished/,2016
5354,Hammers of Misfortune,Dead Revolution,7.8,/reviews/albums/22129-dead-revolution/,2016
5355,Gucci Mane,Everybody Looking,7.0,/reviews/albums/22157-gucci-mane-everybody-looking/,2016
5356,Gap Dream,This Is Gap Dream,5.2,/reviews/albums/22128-this-is-gap-dream/,2016
5357,Shy Glizzy,Young Jefe 2,7.1,/reviews/albums/22160-young-jefe-2/,2016
5358,Big Business,Command Your Weather,7.6,/reviews/albums/22098-command-your-weather/,2016
5359,Snoop Dogg,Coolaid,5.8,/reviews/albums/22167-coolaid/,2016
5360,Blu||Nottz,Titans in the Flesh,7.2,/reviews/albums/22171-titans-in-the-flesh/,2016
5361,Michael Kiwanuka,Love & Hate,6.9,/reviews/albums/21886-love-hate/,2016
5364,21 Savage||Metro Boomin,Savage Mode,7.0,/reviews/albums/22161-savage-mode/,2016
5365,Wymond Miles,Call by Night,7.5,/reviews/albums/22123-call-by-night/,2016
5366,The Amazing,Ambulance,7.0,/reviews/albums/22144-ambulance/,2016
5367,Jherek Bischoff,Cistern,6.8,/reviews/albums/22176-cistern/,2016
5369,Z-Ro,Drankin’ & Drivin’,7.2,/reviews/albums/22121-drankin-drivin/,2016
5371,Jamila Woods,HEAVN,8.4,/reviews/albums/22156-heavn/,2016
5372,Dreezy,No Hard Feelings,7.7,/reviews/albums/22135-no-hard-feelings/,2016
5373,Max Romeo,Horror Zone,8.0,/reviews/albums/22106-horror-zone/,2016
5374,Johnny Foreigner,Mono No Aware,7.9,/reviews/albums/22140-mono-no-aware/,2016
5375,Ian William Craig,Centres,8.2,/reviews/albums/22120-ian-william-craig-centres/,2016
5376,Abra,PRINCESS,6.2,/reviews/albums/22110-princess/,2016
5377,Towkio,Community Service 2!,6.5,/reviews/albums/22138-community-service-2/,2016
5378,Wreck and Reference,Indifferent Rivers Romance End,8.0,/reviews/albums/22127-indifferent-rivers-romance-end/,2016
5379,BADBADNOTGOOD,IV,7.1,/reviews/albums/22109-iv/,2016
5380,MSTRKRFT,Operator,6.5,/reviews/albums/22117-operator/,2016
5384,Elysia Crampton,Elysia Crampton Presents: Demon City,8.2,/reviews/albums/22103-elysia-crampton-elysia-crampton-presents-demon-city/,2016
5385,Camp Cope,Camp Cope,8.0,/reviews/albums/22116-camp-cope/,2016
5386,Shackleton,Devotional Songs,7.2,/reviews/albums/22124-devotional-songs/,2016
5387,Konx-om-Pax,Caramel,7.4,/reviews/albums/22087-caramel/,2016
5389,The Julie Ruin,Hit Reset,8.2,/reviews/albums/22073-hit-reset/,2016
5391,Mark Barrott,Sketches from an Island 2,8.0,/reviews/albums/22062-sketches-from-an-island-2/,2016
5392,Shura,Nothing’s Real,7.7,/reviews/albums/22075-nothings-real/,2016
5394,Kel Valhaal,New Introductory Lectures on the System of Transcendental Qabala,3.5,/reviews/albums/22122-new-introductory-lectures-on-the-system-of-transcendental-qabala/,2016
5396,Schoolboy Q,Blank Face LP,8.3,/reviews/albums/22094-blank-face-lp/,2016
5397,Darkstar,Made To Measure,6.8,/reviews/albums/22090-made-to-measure/,2016
5398,Trust Punks,Double Bind,6.9,/reviews/albums/22064-double-bind/,2016
5399,Tangents,Stateless,7.8,/reviews/albums/22102-stateless/,2016
5401,Lindstrøm,Windings,7.7,/reviews/albums/22100-windings/,2016
5402,Martha,Blisters in the Pit of My Heart,7.3,/reviews/albums/22095-blisters-in-the-pit-of-my-heart/,2016
5403,John Roberts,Plum,6.9,/reviews/albums/22114-plum/,2016
5405,Kelsey Lu,Church EP,7.6,/reviews/albums/22097-church-ep/,2016
5406,Eric Copeland,Black Bubblegum,7.0,/reviews/albums/22088-black-bubblegum/,2016
5407,Gone Is Gone,Gone is Gone,5.3,/reviews/albums/22099-gone-is-gone/,2016
5408,Vivien Goldman,Resolutionary (Songs 1979-1982),8.5,/reviews/albums/21895-resolutionary-songs-1979-1982/,2016
5409,Róisín Murphy,Take Her Up To Monto,7.8,/reviews/albums/22085-take-her-up-to-monto/,2016
5411,GØGGS,GØGGS,7.4,/reviews/albums/22059-gggs/,2016
5413,Lauryn Hill,The Miseducation of Lauryn Hill,9.5,/reviews/albums/22035-the-miseducation-of-lauryn-hill/,1998
5414,Metronomy,Summer 08,7.2,/reviews/albums/22060-summer-08/,2016
5416,Marisa Anderson,Into the Light,7.9,/reviews/albums/22016-into-the-light/,2016
5417,Steven Julien,Fallen,7.1,/reviews/albums/22026-fallen/,2016
5418,The Avalanches,Wildflower,8.5,/reviews/albums/22065-wildflower/,2016
5419,Nite-Funk,Nite-Funk,7.8,/reviews/albums/22091-nite-funk/,2016
5420,Nils Frahm||Woodkid,Ellis,6.3,/reviews/albums/22086-ellis/,2016
5421,Gojira,Magma,7.6,/reviews/albums/22015-magma/,2016
5423,Inter Arma,Paradise Gallows,8.0,/reviews/albums/22074-paradise-gallows/,2016
5424,The Game,Streets of Compton,6.3,/reviews/albums/22089-streets-of-compton/,2016
5425,Hot Hot Heat,Hot Hot Heat,5.1,/reviews/albums/22027-hot-hot-heat/,2016
5426,Blink-182,California,5.5,/reviews/albums/22080-california/,2016
5428,Weaves,Weaves,6.8,/reviews/albums/21883-weaves/,2016
5429,Egisto Macchi,Biologia Animale E Vegetale,6.9,/reviews/albums/22076-biologia-animale-e-vegetale/,2016
5430,Bat for Lashes,The Bride,7.6,/reviews/albums/22067-the-bride/,2016
5431,Mick Harvey,Delirium Tremens,7.3,/reviews/albums/22084-delirium-tremens/,2016
5432,Alice Bag,Alice Bag,7.5,/reviews/albums/22069-alice-bag/,2016
5433,Stephen Steinbrink,Anagrams,7.0,/reviews/albums/22056-anagrams/,2016
5434,Pulp,Different Class,9.3,/reviews/albums/22054-different-class/,1995
5435,Desiigner,New English,4.7,/reviews/albums/22079-new-english/,2016
5436,Nice as Fuck,Nice As Fuck,6.6,/reviews/albums/22081-nice-as-fuck/,2016
5437,Look Mexico,Uniola,7.4,/reviews/albums/22063-uniola/,2016
5440,James Ferraro,Human Story 3,5.0,/reviews/albums/22078-human-story-3/,2016
5441,Puro Instinct,Autodrama,6.4,/reviews/albums/22066-autodrama/,2016
5442,David Toop,Entities Inertias Faint Beings,7.5,/reviews/albums/22022-entities-inertias-faint-beings/,2016
5443,Blood Orange,Freetown Sound,8.8,/reviews/albums/22052-blood-orange-freetown-sound/,2016
5444,River Tiber,Indigo,7.8,/reviews/albums/22070-indigo/,2016
5445,Let’s Eat Grandma,"I, Gemini",7.3,/reviews/albums/22029-i-gemini/,2016
5446,Lungfish,Sound in Time,7.4,/reviews/albums/22021-sound-in-time/,2016
5447,Jim O’Rourke||Fennesz,It’s Hard for Me To Say I’m Sorry,7.1,/reviews/albums/22030-its-hard-for-me-to-say-im-sorry/,2016
5448,Deerhoof,The Magic,6.9,/reviews/albums/22013-deerhoof-the-magic/,2016
5449,Told Slant,Going By,7.4,/reviews/albums/21969-going-by/,2016
5450,Amy Klein,Fire,4.9,/reviews/albums/22001-fire/,2016
5452,Blut Aus Nord||Ævangelist,Codex Obscura Nomina,7.4,/reviews/albums/22041-codex-obscura-nomina/,2016
5453,Caveman,Otero War,5.2,/reviews/albums/22068-otero-war/,2016
5454,Bjarki,“Б”,5.8,/reviews/albums/22042-b/,2016
5456,The Avett Brothers,True Sadness,3.8,/reviews/albums/21985-true-sadness/,2016
5457,Delorean,Muzik,5.0,/reviews/albums/22018-muzik/,2016
5458,Yumi Zouma,Yoncalla,7.4,/reviews/albums/22058-yoncalla/,2016
5459,Jay Arner,Jay II,7.0,/reviews/albums/21968-jay-ii/,2016
5460,Neil Young,Tonight's the Night,10.0,/reviews/albums/22053-tonights-the-night/,1975
5461,DJ Shadow,The Mountain Will Fall,6.6,/reviews/albums/22019-the-mountain-will-fall/,2016
5462,Grace Jones,Warm Leatherette,8.5,/reviews/albums/22014-warm-leatherette/,2016
5464,Allen Toussaint,American Tunes,7.2,/reviews/albums/22007-american-tunes/,2016
5466,Laura Mvula,The Dreaming Room,7.8,/reviews/albums/21719-the-dreaming-room/,2016
5467,Odonis Odonis,Post Plague,7.9,/reviews/albums/22012-post-plague/,2016
5468,Saqqara Mastabas,Libras,6.4,/reviews/albums/22032-libras/,2016
5469,Disclosure,Moog for Love,6.0,/reviews/albums/22049-moog-for-love/,2016
5470,Wye Oak,Tween,8.0,/reviews/albums/22048-wye-oak-tween/,2016
5471,Sui Zhen,Secretly Susan,7.8,/reviews/albums/22017-secretly-susan/,2016
5472,The Gotobeds,Blood // Sugar // Secs // Traffic,5.6,/reviews/albums/22005-blood-sugar-secs-traffic/,2016
5473,Mitski,Puberty 2,8.5,/reviews/albums/21970-puberty-2/,2016
5475,Brigid Mae Power,Brigid Mae Power,7.5,/reviews/albums/21971-brigid-mae-power/,2016
5476,RLYR,Delayer,7.0,/reviews/albums/21979-delayer/,2016
5477,Swans,The Glowing Man,8.1,/reviews/albums/21994-the-glowing-man/,2016
5479,Todd Terje||The Olsens,The Big Cover-Up,6.9,/reviews/albums/21984-the-big-cover-up/,2016
5480,Ro James,ELDORADO,6.5,/reviews/albums/22000-eldorado/,2016
5481,Red Hot Chili Peppers,The Getaway,5.4,/reviews/albums/21992-the-getaway/,2016
5482,Palmistry,PAGAN,5.0,/reviews/albums/22010-pagan/,2016
5483,Will Butler,Friday Night,6.7,/reviews/albums/22011-friday-night/,2016
5484,Vatican Shadow,Media in the Service of Terror,7.7,/reviews/albums/22034-media-in-the-service-of-terror/,2016
5485,Weval,Weval,8.0,/reviews/albums/21951-weval/,2016
5487,case/lang/veirs,case/lang/veirs,8.2,/reviews/albums/22024-caselangveirs/,2016
5488,Yung,A Youthful Dream,6.5,/reviews/albums/21884-a-youthful-dream/,2016
5490,Nails,You Will Never Be One of Us,7.8,/reviews/albums/21982-you-will-never-be-one-of-us/,2016
5491,Neil Young,EARTH,6.5,/reviews/albums/21973-earth/,2016
5492,Jake Bugg,On My One,3.0,/reviews/albums/21726-on-my-one/,2016
5494,Audion,Alpha,6.1,/reviews/albums/21991-alpha/,2016
5496,Nick Jonas,Last Year Was Complicated,6.3,/reviews/albums/22040-last-year-was-complicated/,2016
5497,Nite Jewel,Liquid Cool,6.2,/reviews/albums/21974-liquid-cool/,2016
5498,Laraaji||Sun Araw,Professional Sunflow,6.8,/reviews/albums/22008-professional-sunflow/,2016
5499,Waxahatchee,Early Recordings,7.2,/reviews/albums/22006-early-recordings/,2016
5500,Dan Lissvik,Midnight,6.9,/reviews/albums/21972-midnight/,2016
5501,Mozzy,Mandatory Check,6.8,/reviews/albums/22031-mandatory-check/,2016
5502,Diarrhea Planet,Turn To Gold,6.4,/reviews/albums/21945-turn-to-gold/,2016
5503,Band of Horses,Why Are You OK,6.0,/reviews/albums/21995-why-are-you-ok/,2016
5504,The Temper Trap,Thick as Thieves,5.7,/reviews/albums/21965-thick-as-thieves/,2016
5505,Jackie Lynn,Jackie Lynn,6.9,/reviews/albums/21882-jackie-lynn/,2016
5508,Huerco S.,For Those Of You Who Have Never (And Also Those Who Have),8.1,/reviews/albums/21885-for-those-of-you-who-have-never-and-also-those-who-have/,2016
5509,Plaid,The Digging Remedy,6.5,/reviews/albums/21967-the-digging-remedy/,2016
5511,Sumac,What One Becomes,7.8,/reviews/albums/21889-what-one-becomes/,2016
5514,Alexis Taylor,Piano,7.1,/reviews/albums/21946-piano/,2016
5515,Ladyhawke,Wild Things,5.7,/reviews/albums/21941-wild-things/,2016
5516,Fear of Men,Fall Forever,6.7,/reviews/albums/21931-fall-forever/,2016
5517,Garbage,Strange Little Birds,7.0,/reviews/albums/21953-strange-little-birds/,2016
5518,Speedy Ortiz,Foiled Again,7.2,/reviews/albums/21987-foiled-again/,2016
5519,Floorplan,Victorious,6.8,/reviews/albums/21996-victorious/,2016
5520,Margaret Glaspy,Emotions and Math,7.7,/reviews/albums/21999-emotions-and-math/,2016
5521,Vic Mensa,There’s Alot Going On EP,7.5,/reviews/albums/21998-theres-alot-going-on/,2016
5522,Paul Simon,Stranger to Stranger,7.2,/reviews/albums/21978-stranger-to-stranger/,2016
5523,Peter Bjorn and John,Breakin’ Point,5.7,/reviews/albums/21961-breakin-point/,2016
5525,Tegan and Sara,Love You to Death,7.1,/reviews/albums/21952-love-you-to-death/,2016
5526,Mourn,"Ha, Ha, He.",6.0,/reviews/albums/21872-ha-ha-he/,2016
5527,Xenia Rubinos,Black Terry Cat,8.0,/reviews/albums/21954-xenia-rubinos-black-terry-cat/,2016
5528,The Strokes,Future Present Past EP,6.0,/reviews/albums/21986-future-present-past-ep/,2016
5529,The Kills,Ash & Ice,6.2,/reviews/albums/21962-ash-ice/,2016
5530,Lone,Levitate,7.6,/reviews/albums/21938-levitate/,2016
5531,White Zombie,It Came From N.Y.C.,8.1,/reviews/albums/21654-it-came-from-nyc/,2016
5532,Whitney,Light Upon the Lake,8.3,/reviews/albums/21871-light-upon-the-lake/,2016
5533,Big Thief,Masterpiece,7.7,/reviews/albums/21828-masterpiece/,2016
5534,Melvins,Basses Loaded,5.5,/reviews/albums/21959-basses-loaded/,2016
5535,Moonface||Siinai,My Best Human Face,5.9,/reviews/albums/21977-my-best-human-face/,2016
5538,Steve Gunn,Eyes on the Lines,8.0,/reviews/albums/21873-eyes-on-the-lines/,2016
5539,The Wailers,The Wailing Wailers,8.0,/reviews/albums/21960-the-wailing-wailers/,2016
5540,Cough,Still They Pray,7.6,/reviews/albums/21890-still-they-pray/,2016
5541,Joey Purp,iiiDrops,8.2,/reviews/albums/21913-iiidrops/,2016
5544,Seiho,Collapse,7.4,/reviews/albums/21937-collapse/,2016
5545,Flume,Skin,6.4,/reviews/albums/21921-skin/,2016
5546,William Tyler,Modern Country,8.0,/reviews/albums/21916-modern-country/,2016
5548,Jank,Awkward Pop Songs,7.9,/reviews/albums/21915-awkward-pop-songs/,2016
5549,Mark Kozelek,Mark Kozelek Sings Favorites,5.5,/reviews/albums/21944-mark-kozelek-sings-favorites/,2016
5550,Holy Fuck,Congrats,6.6,/reviews/albums/21723-congrats/,2016
5551,Sepalcure,Folding Time,6.0,/reviews/albums/21958-folding-time/,2016
5552,Angry Angles,Angry Angles,7.6,/reviews/albums/21975-angry-angles/,2016
5553,Kevin Gates,Murder for Hire 2,7.4,/reviews/albums/21957-murder-for-hire-2/,2016
5554,Beth Orton,Kidsticks,7.6,/reviews/albums/21917-kidsticks/,2016
5555,Minor Victories,Minor Victories,6.0,/reviews/albums/21943-minor-victories/,2016
5556,Angel Du$t,Rock the Fuck on Forever,6.9,/reviews/albums/21910-rock-the-fuck-on-forever/,2016
5557,Daniel Romano,Mosey,7.1,/reviews/albums/21956-mosey/,2016
5558,Kristin Kontrol,X-Communicate,7.5,/reviews/albums/21891-x-communicate/,2016
5559,PUP,The Dream is Over,7.8,/reviews/albums/21718-the-dream-is-over/,2016
5560,Olga Bell,Tempo,7.9,/reviews/albums/21922-tempo/,2016
5561,Rebolledo,Mondo Alterado,7.4,/reviews/albums/21786-mondo-alterado/,2016
5562,Autechre,elseq 1,7.0,/reviews/albums/21950-elseq-1-5/,2016
5564,Classixx,Faraway Reach,7.7,/reviews/albums/21947-faraway-reach/,2016
5566,The Hotelier,Goodness,8.0,/reviews/albums/21675-goodness/,2016
5568,Allen Ginsberg,The Last Word on First Blues,7.9,/reviews/albums/21933-the-last-word-on-first-blues/,2016
5569,Debo Band,Ere Gobez,8.1,/reviews/albums/21949-ere-gobez/,2016
5571,Islands,Should I Remain Here at Sea?,7.4,/reviews/albums/21955-tasteshould-i-remain-here-at-sea/,2016
5572,Adult Jazz,Earrings Off!,6.0,/reviews/albums/21936-earrings-off/,2016
5573,Ariana Grande,Dangerous Woman,7.6,/reviews/albums/21892-dangerous-woman/,2016
5574,Gold Panda,Good Luck and Do Your Best,7.4,/reviews/albums/21874-good-luck-and-do-your-best/,2016
5576,Mock Orange,Put the Kid on the Sleepy Horse,6.5,/reviews/albums/21880-put-the-kid-on-the-sleepy-horse/,2016
5577,David Bowie,Changesonebowie,8.8,/reviews/albums/21896-changesonebowie/,2016
5578,Dawn Richard,Infrared,7.7,/reviews/albums/21923-infrared/,2016
5579,So So Glos,Kamikaze,7.0,/reviews/albums/21929-kamikaze/,2016
5580,Terry Allen,Juarez,8.0,/reviews/albums/21914-juarez/,2016
5581,Bob Dylan,Fallen Angels,6.4,/reviews/albums/21939-fallen-angels/,2016
5582,Pantha du Prince,The Triad,8.0,/reviews/albums/21926-the-triad/,2016
5583,Rhys Chatham,Pythagorean Dream,7.6,/reviews/albums/21893-pythagorean-dream/,2016
5584,Eagulls,Ullages,6.6,/reviews/albums/21868-ullages/,2016
5585,Christian Naujoks,Wave,7.5,/reviews/albums/21920-wave/,2016
5586,Marissa Nadler,Strangers,7.6,/reviews/albums/21864-strangers/,2016
5587,Richard Ashcroft,These People,5.1,/reviews/albums/21894-these-people/,2016
5588,Adia Victoria,Beyond the Bloodhounds,7.9,/reviews/albums/21935-beyond-the-bloodhounds/,2016
5589,Carla Bley,Andando el Tiempo,7.8,/reviews/albums/21721-andando-el-tiempo/,2016
5590,Car Seat Headrest,Teens of Denial,8.5,/reviews/albums/21673-teens-of-denial/,2016
5592,Head Wound City,A New Wave of Violence,6.9,/reviews/albums/21898-a-new-wave-of-violence/,2016
5593,Tim Heidecker,In Glendale,6.5,/reviews/albums/21875-in-glendale/,2016
5594,Mutual Benefit,Skip a Sinking Stone,7.0,/reviews/albums/21725-skip-a-sinking-stone/,2016
5595,Torn Hawk,Union and Return,7.3,/reviews/albums/21912-union-and-return/,2016
5596,Oscar,Cut and Paste,6.5,/reviews/albums/21865-cut-and-paste/,2016
5597,Jessy Lanza,Oh No,7.9,/reviews/albums/21802-oh-no/,2016
5599,A Giant Dog,Pile,8.2,/reviews/albums/21887-pile/,2016
5600,Shit Robot,What Follows,6.7,/reviews/albums/21919-what-follows/,2016
5601,Chance the Rapper,Coloring Book,9.1,/reviews/albums/21909-coloring-book/,2016
5602,Summer Cannibals,Full of It,7.2,/reviews/albums/21700-full-of-it/,2016
5603,Jameszoo,Fool,6.9,/reviews/albums/21911-fool/,2016
5604,Pinkshinyultrablast,Happy Songs for Happy Zombies,6.9,/reviews/albums/21869-happy-songs-for-happy-zombies/,2016
5605,Miles Davis,The Complete Prestige 10-Inch LP Collection,8.4,/reviews/albums/21918-the-complete-prestige-10-inch-lp-collection/,2016
5606,Modern Baseball,Holy Ghost,7.7,/reviews/albums/21677-holy-ghost/,2016
5607,Kvelertak,Nattesferd,8.0,/reviews/albums/21818-nattesferd/,2016
5608,Arbor Labor Union,I Hear You,6.8,/reviews/albums/21784-i-hear-you/,2016
5609,Hooded Fang,Venus on Edge,7.3,/reviews/albums/21862-venus-on-edge/,2016
5610,Ryan Adams,Heartbreaker (Deluxe Reissue),9.0,/reviews/albums/21901-heartbreaker-deluxe-reissue/,2016
5611,Skepta,Konnichiwa,7.8,/reviews/albums/21858-konnichiwa/,2016
5613,Thomas Cohen,Bloom Forever,7.9,/reviews/albums/21877-bloom-forever/,2016
5614,Kaytranada,99.9%,8.0,/reviews/albums/21899-999/,2016
5615,Mark Pritchard,Under the Sun,7.6,/reviews/albums/21785-under-the-sun/,2016
5616,Twin Peaks,Down in Heaven,7.2,/reviews/albums/21724-down-in-heaven/,2016
5617,Bacao Rhythm & Steel Band,55,7.4,/reviews/albums/21908-55/,2016
5618,Death Grips,Bottomless Pit,8.1,/reviews/albums/21879-bottomless-pit/,2016
5619,Jean-Michel Jarre,Electronica 2: The Heart of Noise,4.9,/reviews/albums/21876-electronica-2-the-heart-of-noise/,2016
5620,Pita,Get In,7.2,/reviews/albums/21820-get-in/,2016
5621,Seratones,Get Gone,6.8,/reviews/albums/21859-get-gone/,2016
5622,Radiohead,A Moon Shaped Pool,9.1,/reviews/albums/21907-a-moon-shaped-pool/,2016
5623,Lost Under Heaven,Spiritual Songs for Lovers to Sing,7.8,/reviews/albums/21888-spiritual-songs-for-lovers-to-sing/,2016
5624,Gregory Porter,Take Me to the Alley,6.7,/reviews/albums/21678-take-me-to-the-alley/,2016
5625,Mary Chapin Carpenter,The Things That We Are Made Of,6.8,/reviews/albums/21878-the-things-that-we-are-made-of/,2016
5626,James Blake,The Colour in Anything,8.2,/reviews/albums/21906-the-colour-in-anything/,2016
5627,Little Scream,Cult Following,7.5,/reviews/albums/21861-cult-following/,2016
5628,Homeboy Sandman,Kindness for Weakness,6.7,/reviews/albums/21863-kindness-for-weakness/,2016
5629,Fog,For Good,7.0,/reviews/albums/21852-for-good/,2016
5630,Julianna Barwick,Will,8.2,/reviews/albums/21782-will/,2016
