pitchfork_id,artist_name,popularity,artist_id,followers,genres
261,Amaarae,58,21UPYSRWFKwtqvSAnFnSvS,38147,afro r&b|alternative r&b|ghanaian alternative|ghanaian pop|indie r&b
263,Domenique Dumont,48,6kNluNBHa4sh5BKIvyiDgf,18659,art pop|fluxwork|fourth world
264,Chavez,26,0GXsDnyvpjRO46Cgv3w5KS,9430,alternative pop|gbvfi|lo-fi|math rock|post-hardcore
265,William Basinski,47,6u5axd0rpDsWSmzhFfb2VB,78714,ambient|art pop|compositional ambient|drift|drone|experimental|fourth world|hauntology|intelligent dance music|microhouse|new isolationism|post-rock|sound art
266,Knox Fortune,56,49O0SPoCoTiK2Nn2tOaHyU,20711,chicago indie
268,SUUNS,43,3UkN1XeK2D4wD4uhtJx4vb,71752,nu gaze|quebec indie
269,Adulkt Life,12,66eBmk1nmbCCt0HE1VANWW,1097,
270,Austin Lucas,27,2xXNqL807BAunM2FdmAixU,9682,folk punk
271,Jim-E Stack,55,4GmataFSHOSQWxuuUX57Bh,21642,alternative r&b|indie r&b|vapor house|vapor soul
272,"Shabason, Krgovich & Harris",24,64huzVkSucS9g7Xvra8VCF,1229,ambient pop|fourth world
273,Pylon,32,0eLbmh14uMx3VB0MPM1r4L,13971,alternative pop|athens indie|funk rock|no wave|post-punk
275,Overmono,43,01PnN11ovfen6xUOHfNpn3,21615,bass music|electronica|float house|future garage|outsider house
276,Trippie Redd,89,6Xgp2XMz1fhVYe7i6yNAax,6149567,melodic rap|rap|trap
277,Angel Bat Dawid,34,59lypjMPo7ZILhNMCgaE19,7207,spiritual jazz
277,Tha Brothahood,20,2Yh8zeB3Xg1SlCLleTfBkF,177,
278,The Style Council,57,3loflELg7MzgrOyNqERolN,224094,art rock|new romantic|new wave|new wave pop|sophisti-pop
280,Sam Amidon,45,6TTJ0xLPPNDyv4bXyukzU4,28304,chamber folk|chamber pop|freak folk|indie folk|stomp and holler|vermont indie
282,WizKid,80,3tVQdUvClmAT7URs9V3rsp,708065,afro dancehall|afropop|azonto|nigerian hip hop|nigerian pop
283,Wilco,67,2QoU3awHVdcHS8LrZEKvSM,587819,alternative country|alternative rock|chicago indie|indie pop|indie rock|pop rock|rock|roots rock|stomp and holler
284,Emma Ruth Rundle,49,34gLicNdz493863yZTanvC,75092,gaian doom|modern dream pop|post-doom metal|post-rock
284,Thou,45,4KoZpKiPeX4jIi7Euwcfuo,49418,doom metal|drone|drone metal|gaian doom|louisiana metal|post-doom metal|sludge metal|stoner rock|voidgrind
285,Krust,34,6WPeOlm3f3UGoO1l6OPOUO,14168,drum and bass|drumfunk|jump up|jungle|liquid funk
286,TOBACCO,48,3ikKyCOrsMeANi0d5u8BCR,66338,chillwave|freak folk
287,Sam Smith,88,2wY79sveU1sp5g7SokKOiI,16373553,dance pop|pop|post-teen pop|uk pop
289,Chester Watson,51,1vmLIa1VRY38hZoar8AyYS,56212,underground hip hop
290,Pole,34,2oAUWVDrNRE76jqj9IkVK6,16582,ambient|drone|dub techno|fourth world|glitch|indie electronica|intelligent dance music|microhouse|minimal techno|sound art
291,SALEM,44,09CJcG6ndtL82D8x9VxaeT,60355,grave wave
292,Elvis Costello,61,2BGRfQgtzikz1pzAD0kaEn,401446,art rock|folk|folk rock|mellow gold|new wave pop|permanent wave|pop rock|power pop|pub rock|rock|roots rock|singer-songwriter
293,Lyric Jones,23,47t8FTcFhv1R6JxDoxnTJI,2301,indie r&b
295,Ariana Grande,97,66CXWjxzNUsdJxJ2JdwvnR,62496273,dance pop|pop|post-teen pop
296,Chucky73,60,38epWdyauFwdRkldqUMfWE,64298,dominican pop|trap dominicano|trap latino
297,Dizzee Rascal,68,0gusqTJKxtU1UTmNRMHZcv,355928,bassline|grime|house|instrumental grime
299,Belle & Sebastian,61,4I2BJf80C0skQpp1sQmA0h,519894,alternative rock|anti-folk|baroque pop|chamber pop|freak folk|indie folk|indie pop|indie rock|melancholia|scottish indie|scottish rock|twee pop
300,Grateful Dead,73,4TMHGUX5WI7OOm53PqSDAT,1219473,classic rock|cosmic american|country rock|double drumming|folk rock|jam band|psychedelic rock|rock|roots rock
301,John Frusciante,60,7rN3Agir6FaZNfhf5V7mfN,475506,acoustic rock|alternative rock|rock
302,Oneohtrix Point Never,55,2wPDbhaGXCqROrVmwDdCrK,162800,ambient|art pop|chillwave|dream pop|drone|electronica|escape room|experimental pop|fluxwork|fourth world|freak folk|hauntology|intelligent dance music|microhouse|new rave|outsider house|vaporwave
303,Pallbearer,40,2yeEmsTQMNHBlS5dhWtuD1,67028,arkansas metal|doom metal|drone metal|epic doom|post-doom metal|psychedelic doom
304,Jeremiah Sand,12,1hx8QKQv6iSF9hYP4uP3JP,784,
305,The Lemonheads,57,6w7fc6IZlo5zwBaKT5jU1X,188810,alternative pop|alternative rock|boston rock|indie rock|lilith|pop rock|power pop
306,Fuzz,49,1X88xrhEvsoUjJ6EUHwiWF,82365,australian garage punk|indie garage rock|neo-psychedelic
307,Bktherula,58,6OjtkJDlAZzlzAydEn78cK,49723,vapor trap
308,Ela Minus,51,4rdJkXHNrMgowlwUdQAg8T,33715,colombian indie|latintronica|pop electronico
309,The Mountain Goats,62,3hyGGjxu73JuzBa757H6R5,268696,anti-folk|chamber pop|freak folk|indie folk|indie pop|indie rock|lo-fi|melancholia|new weird america|stomp and holler
310,Ty Dolla $ign,89,7c0XG5cIJTrrAgEC3ULPiq,3777820,hip hop|pop|pop rap|r&b|southern hip hop|trap|trap soul
311,Junglepussy,53,6atGQM99IrRfUefJFore1B,133032,alternative r&b|escape room|trap queen
312,Dear Nora,36,1imEozQrzLhh9b8LOZESx5,9183,c86|twee pop
313,boy pablo,70,7wbkl3zgDZEoZer357mVIw,815568,bedroom pop|bergen indie|indie pop|norwegian indie
314,PUP,58,6A7uqgC2N1nUhrCLAytHxN,188827,alternative emo|canadian indie|canadian pop punk|canadian punk|indie punk|modern rock|toronto indie
315,Slow Pulp,52,2JFTRDi5v7JtqoouVe1z5D,38248,bubblegrunge|chicago indie|indie garage rock|indie pop|indie rock
316,Death Valley Girls,32,0EvAIYxDOmvxkCv35jfmS9,18639,action rock|la indie
317,Jennifer Castle,25,2RzmnX5DXwcryxwUyREPbK,4689,canadian folk|indie folk
318,Jeff Tweedy,51,2rDxtYUzTAYJJE3Bl3Z5IN,68937,alternative country|alternative rock|anti-folk|deep new americana|folk|freak folk|indie folk|indie rock|new americana|roots rock|singer-songwriter|stomp and holler
320,Call Super,32,1FVo44KTXqxo3JxXADWTd9,14627,ambient techno|bass music|deconstructed club|float house|microhouse|outsider house
321,clipping.,55,5HJ2kX5UTwN4Ns8fB5Rn1I,178358,alternative hip hop|escape room|experimental hip hop|industrial hip hop
322,The Cramps,55,4lYtGx5NZQJHsMyhHc5iz3,227101,alternative rock|garage rock|gothabilly|new wave|post-punk|psychobilly|punk|punk blues
324,Field Medic,52,4wMfqR1EZagrSlYndItxGQ,41268,bubblegrunge|indie folk|indie pop|indie rock|small room
326,Magik Markers,22,4lpCk4elOX2vusSgqHVT56,3747,freak folk|garage psych|new weird america|noise rock
327,Open Mike Eagle,51,5CuU6SRJjbbZL926nSGGxX,97740,abstract hip hop|alternative hip hop|escape room
328,Sen Morimoto,40,3zlWvRPwLwGSi2v6ltrhOl,18132,jazz rap
329,Bruce Springsteen,81,3eqjTLE0HfPfh78zjh6TqT,4014085,classic rock|heartland rock|mellow gold|permanent wave|rock|singer-songwriter
330,T.I.,80,4OBJLual30L7gRl5UkeRcT,3734961,atl hip hop|dance pop|dirty south rap|gangster rap|hip hop|pop rap|rap|southern hip hop|trap
331,Benny The Butcher,68,5Matrg5du62bXwer29cU5T,144406,alternative hip hop|boom bap|buffalo hip hop|hip hop|rap|underground hip hop|upstate ny rap
333,Omar Apollo,70,5FxD8fkQZ6KcsSYupDVoSO,387069,alternative r&b|bedroom pop|bedroom soul|chill r&b|indie r&b|pop|r&b
334,Jónsi,56,3khg8RDB6nMuw34w1IHS6Y,152882,compositional ambient|icelandic pop|post-rock
335,North Americans,32,0SsM5OCOiiwycZIO63OT1S,2635,american primitive|drone folk|fourth world|freak folk
336,Helena Deland,49,0BJeP79i5wKgCqsEEiQ7G0,27074,art pop|indie folk|indie quebecois|indie rock
338,Oliver Coates,37,2jToqK8MU3rtt0DYrgCIXM,11246,ambient|art pop|deconstructed club|drone|fourth world|modern cello|new isolationism|outsider house|sound art
339,beabadoobee,78,35l9BRT7MXmM8bv2WDQiyB,723674,bedroom pop|bubblegrunge|indie pop
340,Laura Jane Grace,37,4yfPiAauSgUfyc4k4WtwM9,14057,acoustic punk|folk punk
341,Kevin Morby,62,6fxk3UXHTFYET8qCT9WlBF,212294,freak folk|indie folk|indie rock|kc indie|modern folk rock|stomp and holler
342,Black Thought,61,6DJEUXZm0e2rAohdoZ5Voo,141398,alternative hip hop|boom bap|east coast hip hop|hardcore hip hop|hip hop|southern hip hop
343,Kiiara,71,4u5smJBskI6Adzv08PuiUP,762748,alt z|dance pop|electropop|indie poptimism|pop
344,Patrick Higgins,12,6IDuZaFHYR2OK9aWrDfFa2,742,experimental classical
346,Tom Petty,74,2UZMlIwnkgAEDBsw1Rejkn,1618086,album rock|classic rock|country rock|folk rock|heartland rock|mellow gold|pop rock|rock|roots rock|singer-songwriter|soft rock
347,Autechre,49,6WH1V41LwGDGmlPUhSZLHO,154967,abstract|ambient|ambient techno|deep idm|drill and bass|drone|electro|electronica|experimental|fourth world|glitch|intelligent dance music|microhouse|ninja|techno|uk experimental electronic
348,Good Sad Happy Bad,31,3FPFQDA4cYbvO3O7O5rVWr,2677,bubblegrunge
349,Tomberlin,47,0jzaoSt5gOC04OWBqN78VS,23073,bubblegrunge|indie folk|indie pop|indie rock|louisville indie|small room
350,Cut Worms,47,2upjmNmngAXZcra9dQRR2l,21847,alternative country|freak folk|garage psych|indie folk|indie rock|neo-psychedelic|stomp and holler
351,The Replacements,58,4WPY0N74T3KUja57xMQTZ3,209006,alternative pop|alternative rock|art rock|indie rock|new wave|permanent wave|pop rock|post-punk|power pop|punk|rock|roots rock
352,Annie,47,7zt6Af78CalxaPDqORfw8L,51256,alternative dance|electropop|norwegian indie|norwegian pop
354,Gulfer,29,0AJltdSFgxM1li4ad74mIJ,5741,alternative emo|bubblegrunge|canadian indie|diy emo|indie punk|midwest emo
355,Future Islands,64,1WvvwcQx0tj6NdDhZZ2zZz,457504,alternative dance|baltimore indie|chillwave|indie rock|indietronica|modern rock|new rave
356,Moor Mother,40,4kANxfLenUobb7t5fHSrgA,19848,afrofuturism|alternative hip hop|art pop|escape room|experimental hip hop|industrial hip hop
357,Ian Isiah,42,0ldPEI4BOt8w3oBG9zhEPI,10208,escape room
358,Bastien Keb,41,3TVzK3Dw7UCXu2cEUEUj2x,13334,indie jazz
360,Mary Lattimore,50,38MKhZmMRHAZRz8LqtKIBw,29970,ambient|art pop|chamber psych|compositional ambient|drone|electra|experimental ambient|fourth world|freak folk|indie folk|jazz harp
361,Yo La Tengo,61,5hAhrnb0Ch4ODwWu4tsbpi,374028,alternative rock|anti-folk|art pop|dream pop|freak folk|indie pop|indie rock|lo-fi|new jersey indie|noise pop|permanent wave|rock
362,Metz,41,18TNVFTJ6WfeicsMRrdJHI,60687,canadian punk|dance-punk|garage psych|indie punk|modern alternative rock|modern rock|noise rock|nu gaze|post-hardcore
363,Touché Amoré,51,16QCJENzcdhwka9bTKYMVB,135537,alternative emo|chaotic hardcore|emo|indie punk|melodic hardcore|modern rock|screamo
365,Loraine James,35,536qHynzDH1QviwhWY9dE3,6662,deconstructed club|uk experimental electronic
366,Pool Holograph,20,41GVae1rirGG3nheJs7Bev,2869,experimental indie rock|garage psych
367,Freestyle Fellowship,34,0IXabnQgJf7eO1hIF71YS9,35133,alternative hip hop|hip hop|jazz rap
368,Linkin Park,88,6XyY86QOPPrYVGvF9ch6wz,18824804,alternative metal|nu metal|post-grunge|rap metal
369,Tears For Fears,75,4bthk9UfsYUYdcFyqxmSUU,1981335,new romantic|new wave|new wave pop|permanent wave|rock|soft rock|sophisti-pop|synthpop
370,Sade,73,47zz7sob9NUcODy0BTDvKx,2402367,british soul|neo soul|sophisti-pop
371,Sade,73,47zz7sob9NUcODy0BTDvKx,2402367,british soul|neo soul|sophisti-pop
372,Sade,73,47zz7sob9NUcODy0BTDvKx,2402367,british soul|neo soul|sophisti-pop
373,Sade,73,47zz7sob9NUcODy0BTDvKx,2402367,british soul|neo soul|sophisti-pop
374,Shamir,47,7JgXEHI1oEiQICAMeCsKTj,69603,art pop|escape room
375,Ailbhe Reddy,43,1YQiMR5M12HJ28hkJz7qnn,9071,irish indie
377,Eartheater,52,18ca9d5EU5R1AhVKPR1cm0,47290,art pop|deconstructed club|electra|escape room|experimental pop|hyperpop|new isolationism
381,Tems,65,687cZJR45JO7jhk1LHIbgq,133342,afro r&b|afropop|alte|nigerian pop
382,Bartees Strange,42,6Gl4Q3ePw6HKMfIOix5QpG,15391,art pop|bubblegrunge|indie rock
383,Rian Treanor,24,6un6trkuuP46AZM0kkY8Yx,4648,deconstructed club|uk experimental electronic
385,Anjimile,40,4CmXLOB2gQfewLf8iTbNVp,8046,boston folk|boston indie
386,Róisín Murphy,61,3qwabfaWewpfli7hMNM3O8,241361,alternative dance|art pop|dance pop|electronica|electropop|neo-synthpop|new rave|trip hop
387,Gabriel Garzón-Montano,51,1R4GxRuSVTPSb6oy56SPST,77416,alternative r&b|indie jazz|indie soul
388,Ziemba,10,7yvuKo6N8gCUn345aJxhM5,717,
389,Hen Ogledd,30,1nw6dQQptzvEQ5GtC6HGe4,4306,chamber psych
390,Teena Marie,55,61UT1Zj9dFgPAjZfwnsqsb,414246,classic soul|disco|funk|motown|neo soul|new jack swing|post-disco|quiet storm|r&b|soul|urban contemporary
391,Prince,77,5a2EaR3hamoenG9rDuVn8j,5265830,funk|funk rock|minneapolis sound|motown|synth funk
392,A$AP Ferg,80,5dHt1vcEm9qb8fCyLcB3HL,2951941,hip hop|pop rap|rap|southern hip hop|trap|underground hip hop
393,Westside Gunn,65,0ABk515kENDyATUdpCKVfW,162462,alternative hip hop|boom bap|buffalo hip hop|hip hop|underground hip hop|upstate ny rap
394,Isola,27,2K9NaV3uzFi6NAZCRHeZvh,1362,experimental house
395,OTTO,39,4PxPpid4wSQJ630DTqZ046,5424,experimental indie
396,Seth Bogart,19,570tN1EYQdffsoMSSPPSsr,3468,queercore
397,Deftones,74,6Ghvu1VvMGScGpOUJBAHNH,1943923,alternative metal|nu metal|rap metal|rock|sacramento indie
398,Rilo Kiley,54,2cevwbv7ISD92VMNLYLHZA,183630,anti-folk|indie pop|indie rock|la indie|lilith
399,Beverly Glenn-Copeland,41,2bN5hXtWZXEIfnHO34eXfe,19899,art pop|canadian experimental|fourth world|transpop
400,Thelonious Monk,59,4PDpGtF16XpqvXxsrFwQnN,490117,bebop|cool jazz|hard bop|jazz|jazz fusion|jazz piano|stride|vocal jazz
401,Action Bronson,67,7BMccF0hQFBpP6417k1OtQ,632436,alternative hip hop|east coast hip hop|escape room|hip hop|nyc rap|queens hip hop|rap|underground hip hop
402,Theo Parrish,43,3qMRvSHJpaRjGDkIeNMoGz,55705,broken beat|deep house|deep soul house|detroit house|detroit techno|electronica|float house|indie jazz|jazz house|microhouse|minimal techno|outsider house|techno
403,Machine Gun Kelly,90,6TIYQ3jFPwQSRmorSezPxX,3497737,ohio hip hop|pop rap
404,Tashi Dorji,15,5zILQi737vXP3Cu7S5BMX2,1534,american primitive|bhutanese pop
405,Thurston Moore,39,1J4ACYB6yMqd79q3rjskqs,71355,alternative rock
406,Yves Jarvis,37,19h4y2F9duQ776bv1YhQYt,7346,experimental pop|indie folk|montreal indie
407,Bad Boy Chiller Crew,65,5SRr4ZJMoygWecytkIwlaV,56140,indie hip hop
408,Lydia Loveless,32,4aZmKktp90vPbhbdgf2fpn,16373,alternative country|alternative roots rock|new americana|roots rock
409,IDLES,62,75mafsNqNE1WSEVxIKuY5C,325473,bristol indie|modern alternative rock|modern rock
410,A Certain Ratio,40,2vygNfdnPBXah21ZrqhxYk,24977,art rock|dance rock|dance-punk|new wave|no wave|post-punk|sophisti-pop|synthpop|uk post-punk
411,Jadu Heart,54,7vjRpVXoecwKTEsrb9iscj,54318,chillwave|indie soul|vapor soul
412,Anna von Hausswolff,43,1eiXrvua27VlWgZ9kiaIn6,62302,art pop|gaian doom|gothenburg indie
413,Adele,86,4dpARuHxo51G3z768sgnrY,27098559,british soul|pop|pop soul|uk pop
415,Khotin,47,0q2WkTHTEczNf8wNq6MBRk,17984,ambient|ambient house|art pop|canadian house|experimental ambient|float house|fluxwork|fourth world|lo-fi house|microhouse|outsider house
416,Sufjan Stevens,75,4MXUO7sVCaFgFjoTI5ox5c,1316675,baroque pop|chamber pop|freak folk|indie folk|singer-songwriter
418,Sad13,30,5WMmQuQNYBIJ3HVrKFKaPg,6029,bubblegrunge|new england emo
420,A. G. Cook,57,335TWGWGFan4vaacJzSiU8,58770,art pop|deconstructed club|electropop|escape room|hyperpop
421,Deradoorian,34,3jLCHiuXBTGEEku37TsobP,13504,art pop|chamber psych|experimental pop|freak folk|garage psych
422,Ian Wayne,4,74fD7zVxhSlvQHEec0VyUK,267,
423,Lil Tecca,84,4Ga1P7PMIsmqEZqhYZQgDo,3661109,melodic rap|rap|trap
424,Fleet Foxes,70,4EVpmkEwrLYEg6jIsiPMIb,1108068,chamber pop|freak folk|indie folk|indie pop|indie rock|seattle indie|stomp and holler
428,Cults,69,3Oim8XBPbznAa8Jj8QzNc8,278778,chillwave|dream pop|experimental pop|indie pop|indie rock|indie surf
429,Bwoy Coyote,1,1Pkz2Ca2sgWWojjXwR5nCg,94,
430,Fenne Lily,56,7iPH2BRBF9wKa6ljxvdext,76582,bristol indie|british singer-songwriter|chamber pop|indie folk
431,Yellow Days,62,3dv4Q4q3LWOnbLJnC6GgTY,398381,bedroom pop
433,Gus Dapperton,72,6sHCvZe1PHrOAuYlwTLNH4,391456,bedroom pop|indie pop|indie poptimism|modern rock
434,Steve Arrington,49,030gEPJwNJnBcyra7CB9vM,15791,funk|post-disco
436,Beverly Glenn-Copeland,41,2bN5hXtWZXEIfnHO34eXfe,19899,art pop|canadian experimental|fourth world|transpop
437,Rita Indiana,36,6xjy0XOCLNmstyCRTA8lIp,8906,deep latin alternative|dominican pop
439,Sarah Davachi,36,2Swn6We5XXpyDz1YxRkprA,17455,ambient|art pop|canadian experimental|compositional ambient|drone|drone ambient|electra|experimental ambient|experimental synth|fourth world|freak folk|modular synth|sound art
441,David Toop,23,3jFTMxWP6at3FioQqFGmjC,5005,avant-garde|british experimental|drone|experimental|fourth world|free improvisation|sound art
442,Takuya Kuroda,47,4DbVGBurfbrdLW2ZwfwdmP,89861,indie jazz|indie soul|japanese jazz
443,Daniel Romano,41,2kTXvMOmrHVjVewErG5kHD,23649,alternative country|canadian americana|canadian country|canadian singer-songwriter|deep new americana|garage psych|new americana
444,Spencer Zahn,29,7Besl9VdibJqiIjJ40fphx,1220,experimental indie rock
445,numün,10,7nIjIrDUEm9AiMxYZ9iHxr,588,experimental folk
448,Bizzy Banks,59,7s3eCGNZMrwUQraXlocCBv,59650,brooklyn drill|new york drill
449,Various Artists,0,0LyfQWJT6nXafLPZqxe9Of,1167986,
450,Grip,50,4Ew8VmfE06siL2THiMBwPP,13794,atl hip hop|indie hip hop|underground hip hop
451,Lucrecia Dalt,33,4LC4vkseYrSEDd6MjZvOO9,13664,art pop|deconstructed club|electra|fourth world|new isolationism|sound art
452,Toni Braxton,69,3X458ddYA2YcVWuVIGGOYe,2624667,dance pop|hip pop|neo soul|new jack swing|quiet storm|r&b|urban contemporary
453,Lafawndah,32,7jHWye55igIZ6SsF4eXKkP,14313,deconstructed club|electra|fluxwork
454,MC Eiht,64,4XqfpACObRB5AsBcUYjL8X,249777,g funk|gangster rap|west coast rap
455,Yo La Tengo,61,5hAhrnb0Ch4ODwWu4tsbpi,374028,alternative rock|anti-folk|art pop|dream pop|freak folk|indie pop|indie rock|lo-fi|new jersey indie|noise pop|permanent wave|rock
456,Doves,55,0LVrQUinPUBFvVD5pLqmWY,209640,britpop|electronica|indie rock|modern rock|new rave|rock
457,Conway the Machine,66,67gqUXxHedeUGDTxwBzdjS,123501,alternative hip hop|boom bap|buffalo hip hop|hardcore hip hop|hip hop|southern hip hop|underground hip hop|upstate ny rap
459,The Breeders,58,1xgFexIwrf2QjbU0buCNnp,298947,alternative pop|alternative rock|art rock|boston rock|dayton indie|dream pop|indie rock|lilith|lo-fi|post-punk|rock
460,Sam Prekop,37,4Vtlz5IfA9y4EBwmp20wwk,12385,chicago indie|freak folk|indie electronica
461,Hannah Georgas,42,1ZBR8sri8ddYowXDENBwKS,24518,canadian indie|canadian singer-songwriter|vancouver indie
462,The Flaming Lips,63,16eRpMNXSQ15wuJoeqguaB,628305,alternative rock|art rock|indie pop|indie rock|modern rock|noise pop|okc indie|rock
463,BUMPER,31,4fzRRClf1bZ6y550CzhcqV,3943,
464,Alan Braufman,35,2e0U1o784LrLomZQcvKH6H,1271,experimental jazz
465,Everything Everything,57,1HOeqtP7tHkKNJNLzQ2tnr,229813,alternative dance|experimental pop|indie rock|modern alternative rock|modern rock|new rave|shimmer pop
466,Big Sean,86,0c173mlxpT3dSFRgMO8XPh,8433008,detroit hip hop|hip hop|pop rap|rap|southern hip hop|trap
467,N to the Power,3,3QMbGzLEd1hznaFTTNrNF6,163,experimental jazz
468,Colter Wall,69,3xYXYzm9H3RzyQgBrYwIcx,432757,canadian americana|canadian contemporary country|new americana|outlaw country|saskatchewan indie
470,BbyMutha,47,21C9Dbg9CD3Dv8NaD7iW8e,69877,alternative r&b|escape room|tennessee hip hop|trap queen
471,Declan McKenna,69,2D4FOOOtWycb3Aw9nY5n3c,705905,indie pop|modern alternative rock|modern rock|rock
472,Zora Jones,34,5zJUDjV6daKYTo1H7OoFAY,6321,deconstructed club|electra|escape room|fluxwork|grimewave|hyperpop
473,Aluna,67,5ITI6SEoUZMIXXkzCfr4oE,24139,
474,Lomelda,48,6zcDLZ62JsbVM1nLrQMzi4,32068,art pop|bubblegrunge|chamber pop|freak folk|garage psych|indie folk|indie pop|indie rock|small room
476,Narrow Head,42,4g6ODwOQYRZLsP89kEoBIu,17084,american shoegaze|indie punk|nu gaze
477,Secret Machines,38,67HNxzMi851bSGexRUBtgn,15794,neo-kraut
478,Ivy Queen,72,6p2442ymrT9lZEuCZJdYcH,1350355,latin|latin hip hop|latin pop|rap latina|reggaeton|trap latino|tropical
479,Tricky,58,6hhA8TKRNryM8FNzqCqdDO,375416,art pop|big beat|electronica|nu jazz|trip hop
481,Bill Callahan,55,7gqsi6aBSkRMJoL9psKqMr,117054,alternative country|anti-folk|art pop|art rock|chamber pop|freak folk|indie folk|indie rock
482,Freak Heat Waves,13,07Owzhi4WDxi731LiJ2tG0,2055,canadian post-punk|victoria bc indie
483,YL,11,2veJDJz1oTDkzIOlm5SeMV,162,
483,Zoomo,18,4sVT2ewE73LNiPoBVi817s,643,
484,Widowspeak,53,5ZW7HlSuZz8ng2X21cXbdP,66869,art pop|brooklyn indie|chillwave|dream pop|freak folk|garage psych|indie folk|indie rock|nu gaze
485,Jyoti,29,2k4rFvTvrQosTxUTqHN0ib,5535,
485,Georgia Anne Muldrow,46,2RdnkH5txHb9c4vGwq0I31,42138,alternative hip hop|indie jazz|neo r&b|neo soul
486,Toots & The Maytals,63,6ZFv3wQwwWPiVDWhv0mjQK,370575,reggae|rock steady|ska
487,Caitlin Pasko,11,5Dig9tiMhGfDlwUgj49NoV,778,experimental indie
488,Samia,57,1Uk1GyijF6fSfX4mWq5bfR,49350,art pop|bubblegrunge|indie folk|indie pop|indie rock
490,Ricky Reed,47,5Q7Fmn2aPAdijQIUzobRdZ,7386,
491,Bebel Gilberto,55,6gk4ierjjSVPoZep27VfZz,103650,bossa nova|downtempo
492,Craig Finn,37,78DZaDfOK3i88eRVPkzZu2,15184,alternative country|stomp and holler
493,Angel Olsen,63,6mKqFxGMS5TGDZI3XkT5Rt,331443,alternative americana|art pop|dream pop|freak folk|indie folk|indie pop|indie rock
494,Kelly Lee Owens,52,5eitAUlYmlha3LLWg7aBn5,76903,alternative dance|art pop|chamber psych|chillwave|electra|electronica|electropop|experimental pop|microhouse|new rave
495,Metallica,86,2ye2Wgw4gimLv2eAKyk1NB,17675130,hard rock|metal|old school thrash|rock|thrash metal
495,San Francisco Symphony,59,1qHStDLIc8uV7hvTG6FGRJ,21545,american orchestra|classical performance|orchestra
496,Dadras,27,7BImjgEzTuDG9xyCRepmEY,1380,
499,Knot,12,4cLNcqSNKjxisDWcEaqPWy,1192,
501,Harry Nilsson,64,3RTzAwFprBqiskp550eSJX,305918,art rock|brill building pop|classic rock|classic uk pop|country rock|folk|folk rock|mellow gold|rock|roots rock|singer-songwriter|soft rock
502,Maluma,92,1r4hJ1h58CWwUQe3MxPuau,25458270,latin|reggaeton|reggaeton colombiano
503,Silvia Tarozzi,13,3QXW4xSGmwli3mbaKTgFxb,696,experimental classical|italian experimental
504,Katy Perry,88,6jJ0s89eD6GaHleKKya26X,18208927,dance pop|pop|post-teen pop
505,Nines,66,0tPKcpC8yXpfdWXFcN7Vwr,291813,grime|uk alternative hip hop|uk hip hop
